% 1. Title: Redshift Predictor for Swift GRBs
% 
% 2. Sources:
%     (a) Creator: Adam N. Morgan
%     (b) Data From: GCN Notices (http://gcn.gsfc.nasa.gov/),
%                    http://astro.berkeley.edu/~nat/Swift/
%                    http://swift.gsfc.nasa.gov/docs/swift/archive/grb_table.html/
%     (c) Date: Thu Mar 25 17:22:17 2010
% 
% 3. This file was created automatically. 
%    CHECK THE ATTRIBUTES before running Weka. 
% 
@RELATION swift_redshift

@ATTRIBUTE Z NUMERIC
@ATTRIBUTE A NUMERIC
@ATTRIBUTE A_poserr NUMERIC
@ATTRIBUTE A_negerr NUMERIC
@ATTRIBUTE B NUMERIC
@ATTRIBUTE B_poserr NUMERIC
@ATTRIBUTE B_negerr NUMERIC
@ATTRIBUTE DT_MAX_SNR NUMERIC
@ATTRIBUTE EP NUMERIC
@ATTRIBUTE EP_poserr NUMERIC
@ATTRIBUTE EP_negerr NUMERIC
@ATTRIBUTE EP0 NUMERIC
@ATTRIBUTE EP0_poserr NUMERIC
@ATTRIBUTE EP0_negerr NUMERIC
@ATTRIBUTE FL NUMERIC
@ATTRIBUTE FL_poserr NUMERIC
@ATTRIBUTE FL_negerr NUMERIC
@ATTRIBUTE FLX_PC NUMERIC
@ATTRIBUTE FLX_PC_poserr NUMERIC
@ATTRIBUTE FLX_PC_negerr NUMERIC
@ATTRIBUTE FLX_PC_LATE NUMERIC
@ATTRIBUTE FLX_PC_LATE_poserr NUMERIC
@ATTRIBUTE FLX_PC_LATE_negerr NUMERIC
@ATTRIBUTE FLX_WT NUMERIC
@ATTRIBUTE FLX_WT_poserr NUMERIC
@ATTRIBUTE FLX_WT_negerr NUMERIC
@ATTRIBUTE GAM_PC NUMERIC
@ATTRIBUTE GAM_PC_poserr NUMERIC
@ATTRIBUTE GAM_PC_negerr NUMERIC
@ATTRIBUTE GAM_PC_LATE NUMERIC
@ATTRIBUTE GAM_PC_LATE_poserr NUMERIC
@ATTRIBUTE GAM_PC_LATE_negerr NUMERIC
@ATTRIBUTE GAM_WT NUMERIC
@ATTRIBUTE GAM_WT_poserr NUMERIC
@ATTRIBUTE GAM_WT_negerr NUMERIC
@ATTRIBUTE MAX_SNR NUMERIC
@ATTRIBUTE NH_PC NUMERIC
@ATTRIBUTE NH_PC_poserr NUMERIC
@ATTRIBUTE NH_PC_negerr NUMERIC
@ATTRIBUTE NH_PC_LATE NUMERIC
@ATTRIBUTE NH_PC_LATE_poserr NUMERIC
@ATTRIBUTE NH_PC_LATE_negerr NUMERIC
@ATTRIBUTE NH_WT NUMERIC
@ATTRIBUTE NH_WT_poserr NUMERIC
@ATTRIBUTE NH_WT_negerr NUMERIC
@ATTRIBUTE PK_O_CTS NUMERIC
@ATTRIBUTE PK_O_CTS_poserr NUMERIC
@ATTRIBUTE PK_O_CTS_negerr NUMERIC
@ATTRIBUTE RT45 NUMERIC
@ATTRIBUTE RT45_poserr NUMERIC
@ATTRIBUTE RT45_negerr NUMERIC
@ATTRIBUTE T50 NUMERIC
@ATTRIBUTE T50_poserr NUMERIC
@ATTRIBUTE T50_negerr NUMERIC
@ATTRIBUTE T90 NUMERIC
@ATTRIBUTE T90_poserr NUMERIC
@ATTRIBUTE T90_negerr NUMERIC
@ATTRIBUTE bat_bkg_inten NUMERIC
@ATTRIBUTE bat_img_peak NUMERIC
@ATTRIBUTE bat_inten NUMERIC
@ATTRIBUTE bat_rate_signif NUMERIC
@ATTRIBUTE bat_trigger_dur NUMERIC
@ATTRIBUTE xrt_inten NUMERIC
@ATTRIBUTE xrt_signif NUMERIC
@ATTRIBUTE xrt_amplifier NUMERIC
@ATTRIBUTE xrt_tam0 NUMERIC
@ATTRIBUTE xrt_tam1 NUMERIC
@ATTRIBUTE xrt_tam2 NUMERIC
@ATTRIBUTE xrt_tam3 NUMERIC
@ATTRIBUTE fluence NUMERIC
@ATTRIBUTE peakflux NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE xrt_column NUMERIC
@ATTRIBUTE triggerid_str NUMERIC
@ATTRIBUTE bat_is_rate_trig {yes, no}
@ATTRIBUTE v_mag_isupper {yes, no}
@ATTRIBUTE wh_mag_isupper {yes, no}

@DATA
2.97000e-01,-1.21560e+00,2.72300e-01,2.66500e-01,?,?,?,1.34400e+01,3.40310e+02,7.92760e+02,2.09240e+02,1.08924e+02,?,0.00000e+00,1.03080e-06,1.92000e-07,2.71540e-07,5.88700e-05,2.86300e-05,1.87700e-05,5.50900e-05,5.67100e-05,2.54300e-05,3.69100e-02,3.65409e+00,3.55650e-02,1.93360e+00,3.68900e-01,3.31300e-01,2.95480e+00,8.89500e-01,7.71200e-01,6.11170e+00,7.19860e+00,3.60050e+00,1.25000e+01,2.35000e-01,2.02000e-01,1.80000e-01,4.83000e-01,3.24000e-01,2.66000e-01,2.26900e+00,3.78500e+00,1.63600e+00,1.38961e-01,2.03626e-02,2.03626e-02,5.18000e+00,3.73000e-01,3.73000e-01,1.70800e+01,2.13600e+00,2.13600e+00,3.44400e+01,1.97300e+00,1.97300e+00,2.21667e+05,5.33000e+02,3.08790e+04,1.24400e+01,8.19200e+00,?,?,?,?,?,?,?,4.13000e+00,3.80000e-01,3.55000e+01,8.00000e+00,152113,yes,yes,?
9.70000e-01,-2.75000e-01,1.99990e+00,1.57260e+00,?,?,?,1.29000e+02,2.69300e+01,1.61300e+01,1.94300e+01,3.04571e+01,6.70980e+00,2.02044e+01,5.42310e-07,1.17850e-07,5.65300e-08,1.94800e-05,8.43000e-06,5.72000e-06,2.89800e-06,2.64020e-05,2.11000e-06,2.59100e-01,1.53000e-02,1.44000e-02,2.38290e+00,5.89100e-01,4.83100e-01,2.43270e+00,4.18660e+00,1.82560e+00,2.24070e+00,7.89000e-02,7.58000e-02,1.25000e+01,1.60000e-01,1.57000e-01,1.24000e-01,1.84000e-01,9.98160e+01,4.97000e-01,1.43000e-01,2.00000e-02,1.80000e-02,2.02350e-02,3.52954e-03,3.52954e-03,3.74100e+01,2.62300e+00,2.62300e+00,7.74000e+01,5.90300e+00,5.90300e+00,1.61250e+02,8.89800e+00,8.89800e+00,0.00000e+00,2.49400e+03,0.00000e+00,0.00000e+00,6.40000e+01,3.75000e-09,9.84000e+00,2.00000e+00,3.27610e+02,2.37210e+02,2.61280e+02,2.43520e+02,5.58000e+00,2.00000e-01,1.15600e+02,1.90000e+00,276205,no,no,?
4.10900e+00,-1.56040e+00,1.32200e-01,1.34200e-01,?,?,?,3.36000e+02,1.34990e+02,5.83560e+02,4.70100e+01,1.01184e+02,?,0.00000e+00,1.49030e-05,1.26600e-06,1.18600e-06,1.39400e-04,9.70000e-06,9.20000e-06,1.17100e-04,9.00000e-06,8.40000e-06,3.77200e-01,1.19000e-02,1.16000e-02,2.14060e+00,8.96000e-02,8.58000e-02,2.13510e+00,9.85000e-02,9.40000e-02,1.99180e+00,3.73000e-02,3.65000e-02,2.40000e+01,5.50000e-02,2.40000e-02,2.20000e-02,5.50000e-02,2.60000e-02,2.40000e-02,7.40000e-02,1.10000e-02,1.00000e-02,1.60735e-02,1.52842e-03,1.52842e-03,3.69600e+01,2.25900e+00,2.25900e+00,8.06400e+01,2.44800e+00,2.44800e+00,2.28480e+02,9.44700e+00,9.44700e+00,2.26336e+05,5.54000e+02,1.00540e+05,1.41000e+01,2.68800e+01,1.96000e-08,5.83000e+00,2.00000e+00,3.27640e+02,2.37250e+02,2.61460e+02,2.43630e+02,9.00000e+01,1.60000e+00,2.10000e+02,1.57000e+00,352190,yes,yes,yes
2.29600e+00,4.99580e+00,4.20000e-03,2.88940e+00,-2.00010e+00,1.00000e-04,1.50500e-01,8.67000e+00,8.27700e+01,2.57260e+02,3.33200e+01,2.96428e+01,3.85390e+00,4.27840e+00,4.75670e-07,2.80000e-08,3.34800e-08,1.79600e-04,8.60000e-06,8.20000e-06,1.79400e-04,8.50000e-06,8.20000e-06,2.11500e-01,4.60000e-03,4.50000e-03,2.01130e+00,5.42000e-02,5.28000e-02,2.01070e+00,5.42000e-02,5.28000e-02,1.43400e+00,2.11000e-02,2.10000e-02,5.40000e+00,5.80000e-02,1.70000e-02,1.60000e-02,5.80000e-02,1.70000e-02,1.60000e-02,3.10000e-02,7.00000e-03,7.00000e-03,2.41197e-01,3.58760e-02,3.58760e-02,2.38000e+00,1.71000e-01,1.71000e-01,5.27000e+00,2.60000e-01,2.60000e-01,8.16000e+00,1.89000e-01,1.89000e-01,3.35160e+04,1.66000e+02,5.04200e+03,1.07200e+01,1.02400e+00,?,?,?,?,?,?,?,4.61000e+00,8.90000e-01,7.50000e+02,1.72000e+00,178750,yes,no,?
1.60500e+00,-1.30810e+00,6.77000e-02,6.74000e-02,?,?,?,2.42400e+01,4.05520e+02,8.06070e+02,1.85530e+02,2.40469e+02,?,0.00000e+00,1.66870e-05,6.73000e-07,6.49000e-07,5.89600e-05,7.96000e-06,7.00000e-06,5.89600e-05,7.96000e-06,7.00000e-06,?,?,?,1.98890e+00,1.52200e-01,1.42000e-01,1.98890e+00,1.52200e-01,1.42000e-01,?,?,?,7.97000e+01,6.10000e-02,5.00000e-02,4.50000e-02,6.10000e-02,5.00000e-02,4.50000e-02,?,?,?,6.67830e-02,4.67647e-03,4.67647e-03,1.03200e+01,2.76000e-01,2.76000e-01,1.87200e+01,6.36000e-01,6.36000e-01,1.48320e+02,6.76000e-01,6.76000e-01,?,?,?,?,?,?,?,?,?,?,?,?,8.30000e+01,6.30000e+00,1.50000e+02,1.40000e+00,292934,?,?,?
6.53500e-01,-8.64000e-01,1.90170e+00,1.10510e+00,?,?,?,2.88000e+00,1.51900e+01,5.90000e+00,5.32000e+00,2.41774e+01,0.00000e+00,?,3.51150e-07,3.24300e-08,2.50800e-08,3.82500e-05,4.45000e-06,3.88000e-06,2.55900e-05,3.93000e-06,3.28000e-06,1.24000e-02,1.63800e-02,7.08500e-03,2.07600e+00,1.22600e-01,1.15100e-01,2.12610e+00,1.60900e-01,1.47900e-01,3.03060e+00,1.68260e+00,1.43030e+00,1.75000e+01,2.34000e-01,4.20000e-02,3.90000e-02,2.47000e-01,5.70000e-02,5.10000e-02,7.40000e-02,3.94000e-01,3.19000e-01,1.13728e+00,1.56016e-01,1.56016e-01,6.30000e-01,3.80000e-02,3.80000e-02,1.23000e+00,2.08000e-01,2.08000e-01,2.91000e+00,1.59000e-01,1.59000e-01,3.53590e+04,?,?,1.92600e+01,5.12000e-01,?,?,?,?,?,?,?,3.67000e+00,4.88000e+00,2.50000e+00,2.50000e+00,114753,yes,no,?
6.70000e+00,-4.04800e-01,8.81000e-01,7.39200e-01,?,?,?,9.00000e+00,1.34990e+02,2.76230e+02,4.70100e+01,9.82045e+01,1.35400e+02,2.28921e+01,7.59650e-07,1.56690e-07,1.02970e-07,9.09200e-06,2.21800e-06,1.77400e-06,2.84000e-06,3.06200e-06,1.35000e-06,?,?,?,1.76190e+00,2.59000e-01,2.36600e-01,2.66840e+00,1.16920e+00,9.76200e-01,?,?,?,1.67000e+01,3.80000e-02,8.80000e-02,7.30000e-02,2.14000e-01,5.58000e-01,2.24000e-01,?,?,?,1.67268e-01,4.07942e-02,4.07942e-02,2.16000e+00,1.39000e-01,1.39000e-01,4.14000e+00,4.75000e-01,4.75000e-01,8.19000e+00,2.56000e-01,2.56000e-01,3.15190e+04,2.00000e+02,4.88100e+03,1.39200e+01,1.02400e+00,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,5.60000e+00,1.40000e+00,8.00000e+00,3.20000e-01,324561,yes,yes,yes
1.48900e+00,-1.54570e+00,5.40000e-02,5.41000e-02,?,?,?,4.81400e+01,2.16680e+02,4.72030e+02,8.74600e+01,1.46355e+02,?,0.00000e+00,1.36320e-05,3.94000e-07,8.58000e-07,5.60800e-05,8.48000e-06,7.32000e-06,1.07600e-05,1.27600e-05,4.74200e-06,5.02700e-02,1.81000e-03,1.75000e-03,1.90740e+00,1.67600e-01,1.56000e-01,2.34290e+00,1.05060e+00,7.99500e-01,2.11030e+00,4.33000e-02,4.23000e-02,8.06000e+01,6.40000e-02,5.70000e-02,4.90000e-02,2.03000e-01,3.88000e-01,2.59000e-01,1.03000e-01,1.30000e-02,1.20000e-02,5.88851e-02,2.28022e-03,2.28022e-03,1.45000e+01,3.15000e-01,3.15000e-01,2.43600e+01,2.62000e-01,2.62000e-01,1.03240e+02,1.09040e+01,1.09040e+01,3.79970e+04,2.95000e+02,6.59900e+03,2.89300e+01,1.02400e+00,1.60000e-08,5.19000e+00,2.00000e+00,3.27630e+02,2.37220e+02,2.61190e+02,2.43350e+02,8.33000e+01,6.52000e+00,1.03100e+02,1.90000e+00,205851,yes,no,no
2.17000e+00,-7.46100e-01,8.25200e-01,6.98700e-01,?,?,?,6.96000e+00,4.16900e+01,8.44000e+00,7.15000e+00,4.22270e+01,6.62490e+00,6.46110e+00,5.73800e-07,4.90800e-08,4.03400e-08,2.35200e-04,3.55000e-05,3.16000e-05,1.33000e-04,5.04000e-05,3.58900e-05,5.11000e-03,1.34300e-02,3.56200e-03,2.12910e+00,2.24500e-01,2.06600e-01,2.64670e+00,5.52800e-01,5.11700e-01,2.22750e+00,2.14240e+00,1.73340e+00,2.46000e+01,6.80000e-02,5.10000e-02,4.50000e-02,1.16000e-01,1.41000e-01,1.30000e-01,-6.00000e-03,5.80000e-01,4.14000e-01,1.72968e-01,3.52552e-02,3.52552e-02,2.48000e+00,1.09000e-01,1.09000e-01,3.44000e+00,1.42000e-01,1.42000e-01,7.68000e+00,4.15000e-01,4.15000e-01,?,?,?,?,?,1.00000e-10,5.00000e+00,2.00000e+00,3.27610e+02,2.37190e+02,2.61350e+02,2.42660e+02,6.90000e+00,1.90000e+00,1.10000e+01,1.30000e+00,287364,?,no,no
2.71100e+00,-1.90280e+00,1.12000e-01,1.14300e-01,?,?,?,3.16800e+01,5.31700e+01,9.44900e+01,4.94400e+01,?,?,?,4.29850e-06,2.56600e-07,4.07400e-07,2.80600e-05,3.92000e-06,3.50000e-06,1.25100e-05,3.51000e-06,2.76700e-06,1.72400e-01,9.10000e-03,8.70000e-03,2.03680e+00,1.76400e-01,1.63700e-01,2.07280e+00,3.51500e-01,3.06900e-01,1.92390e+00,6.11000e-02,5.93000e-02,4.40000e+01,5.60000e-02,5.00000e-02,4.30000e-02,9.70000e-02,1.06000e-01,8.60000e-02,9.20000e-02,1.80000e-02,1.80000e-02,3.11573e-02,3.18748e-03,3.18748e-03,2.20800e+01,7.82000e-01,7.82000e-01,8.64000e+01,1.23400e+00,1.23400e+00,1.18720e+02,2.08200e+00,2.08200e+00,1.54785e+05,3.63000e+02,1.77900e+04,1.48600e+01,4.09600e+00,1.00000e-08,1.48300e+01,2.00000e+00,3.27630e+02,2.37190e+02,2.61360e+02,2.43350e+02,2.83000e+01,1.28000e+00,1.15000e+02,1.89000e+00,219101,yes,no,no
2.62500e+00,-8.03100e-01,1.35470e+00,1.03030e+00,?,?,?,7.90000e+01,4.27400e+01,3.12800e+01,1.66700e+01,4.34745e+01,2.07926e+01,1.36184e+01,1.09750e-06,1.91000e-07,1.27530e-07,2.51900e-05,4.40000e-06,3.83000e-06,8.60300e-06,1.91700e-06,1.35700e-06,5.55600e-02,4.22000e-03,3.99000e-03,2.15150e+00,2.52300e-01,2.27500e-01,2.29890e+00,2.31300e-01,5.07400e-01,2.53350e+00,1.44800e-01,1.36400e-01,1.77000e+01,7.00000e-03,5.90000e-02,4.60000e-02,-5.70000e-02,1.69000e-01,1.53000e-01,-3.00000e-03,2.10000e-02,1.80000e-02,1.75097e-02,1.17218e-02,1.17218e-02,1.89600e+01,1.32000e+00,1.32000e+00,3.63400e+01,2.81300e+00,2.81300e+00,7.97900e+01,3.52200e+00,3.52200e+00,0.00000e+00,1.73200e+03,0.00000e+00,0.00000e+00,6.40000e+01,1.48000e-09,7.81000e+00,2.00000e+00,3.27630e+02,2.37220e+02,2.61370e+02,2.43260e+02,6.80000e+00,4.00000e-01,1.00000e+02,2.30000e-01,353540,no,yes,no
2.90000e+00,-1.43920e+00,7.88000e-02,7.85000e-02,?,?,?,3.73700e+01,1.65490e+02,3.91260e+02,4.80800e+01,1.12311e+02,?,0.00000e+00,1.65220e-05,7.27000e-07,3.08200e-06,1.35000e-04,2.43000e-05,2.04000e-05,7.90400e-05,2.35600e-05,1.74000e-05,2.05500e-02,7.60000e-04,7.50000e-04,1.99040e+00,1.96100e-01,1.80400e-01,2.03160e+00,3.25600e-01,2.88100e-01,1.91110e+00,4.34000e-02,4.24000e-02,3.93000e+01,1.07000e-01,7.00000e-02,6.10000e-02,1.47000e-01,1.26000e-01,1.04000e-01,1.04000e-01,1.20000e-02,1.30000e-02,1.17584e-01,8.02371e-03,8.02371e-03,5.18000e+00,2.28000e-01,2.28000e-01,2.62700e+01,1.85000e-01,1.85000e-01,3.44100e+01,3.19000e-01,3.19000e-01,2.69940e+04,?,?,4.53400e+01,1.02400e+00,?,6.16000e+00,2.00000e+00,3.27590e+02,2.37190e+02,2.61250e+02,2.42530e+02,8.22000e+01,1.07000e+01,3.33000e+01,?,113120,yes,?,?
2.45200e+00,-1.29830e+00,6.13000e-02,6.12000e-02,?,?,?,4.42900e+01,2.45960e+02,4.93450e+02,9.43900e+01,1.43523e+02,?,0.00000e+00,1.16280e-05,4.51000e-07,4.36000e-07,2.12600e-04,2.99000e-05,2.67000e-05,1.24000e-04,2.86000e-05,2.35000e-05,1.22600e-01,3.60000e-03,3.50000e-03,1.81730e+00,1.73000e-01,1.61900e-01,2.05140e+00,3.03600e-01,2.75600e-01,2.07160e+00,3.66000e-02,3.58000e-02,7.86000e+01,2.30000e-02,4.70000e-02,4.30000e-02,7.70000e-02,8.80000e-02,7.80000e-02,7.00000e-02,9.00000e-03,8.00000e-03,5.39362e-02,2.61648e-03,2.61648e-03,1.84900e+01,4.54000e-01,4.54000e-01,2.62300e+01,6.16000e-01,6.16000e-01,9.84700e+01,1.63060e+01,1.63060e+01,2.71990e+04,2.60000e+02,4.95000e+03,2.33800e+01,1.02400e+00,4.95000e-09,1.14800e+01,2.00000e+00,3.27650e+02,2.37260e+02,2.61440e+02,2.43480e+02,5.80000e+01,3.60000e+00,6.67000e+01,1.00000e+01,359711,yes,no,no
2.64100e+00,-1.75220e+00,1.19800e-01,1.21900e-01,?,?,?,2.16300e+01,9.04800e+01,4.72050e+02,3.64600e+01,9.00227e+01,?,0.00000e+00,2.73750e-06,1.86400e-07,1.76100e-07,7.45400e-05,1.33300e-05,1.11500e-05,3.99400e-05,1.16100e-05,8.71000e-06,1.05900e-01,1.56000e-02,1.35400e-02,2.20390e+00,2.14000e-01,1.95300e-01,2.24000e+00,3.53000e-01,3.09700e-01,2.74300e+00,2.27300e-01,2.06800e-01,3.66000e+01,1.17000e-01,7.10000e-02,6.10000e-02,1.09000e-01,1.18000e-01,9.40000e-02,2.04000e-01,6.30000e-02,5.60000e-02,5.46466e-02,7.82068e-03,7.82068e-03,8.82000e+00,3.64000e-01,3.64000e-01,1.19700e+01,7.15000e-01,7.15000e-01,4.38900e+01,4.36300e+00,4.36300e+00,0.00000e+00,4.51400e+03,0.00000e+00,0.00000e+00,8.00000e+01,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,1.80000e+01,1.60000e+00,4.50000e+01,2.15000e+00,302888,no,no,no
4.64970e+00,-8.90200e-01,1.68490e+00,1.10530e+00,?,?,?,1.22400e+01,3.32900e+01,3.11600e+01,2.89900e+01,4.49122e+01,0.00000e+00,?,1.92280e-07,3.17000e-08,2.28300e-08,6.68300e-05,1.13400e-05,9.77000e-06,4.27400e+01,4.23126e+03,4.23126e+01,1.10700e+04,1.09593e+06,1.09593e+04,2.04450e+00,1.97800e-01,1.83700e-01,4.66910e+00,9.11060e+00,5.81790e+00,6.44700e-01,7.92810e+00,2.64470e+00,1.30000e+01,4.10000e-02,6.80000e-02,5.90000e-02,1.35990e+02,2.55130e+02,7.56530e+01,8.83562e+02,1.89114e+02,8.70762e+02,1.12128e-01,3.75286e-02,3.75286e-02,2.64000e+00,1.99000e-01,1.99000e-01,5.16000e+00,5.35000e-01,5.35000e-01,1.06800e+01,6.90000e-01,6.90000e-01,1.36279e+05,3.97000e+02,1.59300e+04,1.51300e+01,4.09600e+00,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,1.90000e+00,5.00000e-01,8.80000e+00,7.70000e-01,342121,yes,yes,yes
4.41000e+00,-1.00800e+00,6.16400e-01,5.43800e-01,?,?,?,4.40000e+00,7.45000e+01,4.65100e+01,1.87900e+01,7.40106e+01,8.98268e+01,1.52286e+01,6.76210e-07,1.05020e-07,7.21400e-08,4.97800e-05,1.32500e-05,1.06900e-05,5.74100e-06,1.57300e-06,2.91200e-06,6.46200e+11,1.64000e+10,6.46134e+11,2.02580e+00,3.24500e-01,2.90300e-01,2.40170e+00,1.80730e+00,6.47300e-01,1.24902e+01,6.87800e-01,3.71730e+00,1.80000e+01,-1.50000e-02,9.60000e-02,8.60000e-02,-4.70000e-02,5.30000e-01,3.94000e-01,1.64698e+02,7.89487e+02,1.04902e+02,2.50000e-01,3.19985e-02,3.19985e-02,2.60000e+00,1.09000e-01,1.09000e-01,4.30000e+00,3.09000e-01,3.09000e-01,8.40000e+00,2.56000e-01,2.56000e-01,3.14390e+04,2.69000e+02,5.23100e+03,1.78600e+01,1.02400e+00,?,?,?,?,?,?,?,6.73000e+00,1.35000e+00,1.13000e+01,5.90000e-01,192059,yes,no,?
2.77000e+00,-1.03660e+00,1.71500e-01,1.65700e-01,?,?,?,1.14000e+01,1.34990e+02,5.22100e+01,2.30700e+01,1.36216e+02,5.32729e+01,2.40079e+01,7.30560e-06,4.27600e-07,3.75600e-07,1.96200e-04,1.09000e-05,1.05000e-05,9.52700e-05,8.03000e-06,7.49000e-06,5.48700e-02,1.74000e-03,1.70000e-03,2.00690e+00,7.05000e-02,6.79000e-02,2.08020e+00,1.10900e-01,1.04700e-01,2.01440e+00,4.21000e-02,4.12000e-02,1.47600e+02,3.10000e-02,1.60000e-02,1.50000e-02,4.30000e-02,2.50000e-02,2.30000e-02,2.40000e-02,9.00000e-03,8.00000e-03,1.20986e-01,3.82441e-03,3.82441e-03,4.20000e+00,5.30000e-02,5.30000e-02,5.76000e+00,1.59000e-01,1.59000e-01,3.34800e+01,1.43600e+00,1.43600e+00,2.69360e+04,1.15000e+02,1.52100e+03,2.20400e+01,2.56000e-01,3.91000e-09,1.10000e+01,2.00000e+00,3.27620e+02,2.37240e+02,2.61210e+02,2.43470e+02,4.80000e+01,7.70000e+00,2.40000e+01,4.61000e-01,337914,yes,no,no
3.22100e+00,-1.87630e+00,2.37900e-01,2.51800e-01,?,?,?,2.66800e+01,7.32500e+01,1.51300e+02,7.22500e+01,?,?,?,1.84640e-06,2.63800e-07,2.35800e-07,5.19900e-05,3.27000e-06,4.21000e-06,1.08200e-05,2.98000e-06,1.43400e-06,1.92700e-01,6.10000e-03,5.90000e-03,1.99530e+00,6.81000e-02,1.39700e-01,1.67290e+00,4.09300e-01,2.60400e-01,1.90280e+00,3.83000e-02,3.76000e-02,2.35000e+01,-2.10000e-02,4.10000e-02,3.50000e-02,-3.70000e-02,1.73000e-01,1.51000e-01,3.00000e-02,1.00000e-02,9.00000e-03,8.77835e-02,9.54689e-03,9.54689e-03,1.35700e+01,1.06500e+00,1.06500e+00,2.47250e+02,1.31100e+00,1.31100e+00,2.95550e+02,4.79400e+00,4.79400e+00,3.14650e+04,1.79000e+02,2.95900e+03,2.03400e+01,5.12000e-01,3.58000e-10,4.58000e+00,2.00000e+00,3.27650e+02,2.37200e+02,2.61380e+02,2.43290e+02,1.26000e+01,1.67000e+00,2.98200e+02,6.00000e-01,211957,yes,no,no
2.61470e+00,-1.16520e+00,1.08700e-01,1.08400e-01,?,?,?,1.47200e+01,4.93760e+02,7.23630e+02,3.02530e+02,2.86555e+02,?,0.00000e+00,8.68840e-06,6.61300e-07,6.21800e-07,1.13500e-04,4.40000e-06,4.20000e-06,9.56200e-05,3.97000e-06,3.84000e-06,4.73600e-02,3.53000e-03,1.81000e-03,1.96620e+00,4.66000e-02,4.55000e-02,1.96600e+00,5.03000e-02,4.90000e-02,1.13750e+00,9.23000e-02,3.41000e-02,4.14000e+01,2.10000e-02,1.20000e-02,1.10000e-02,2.10000e-02,1.30000e-02,1.20000e-02,-4.60000e-02,2.10000e-02,1.90000e-02,6.32556e-02,5.36974e-03,5.36974e-03,1.10400e+01,5.06000e-01,5.06000e-01,2.14240e+02,2.21800e+00,2.21800e+00,2.39680e+02,3.53000e-01,3.53000e-01,3.49360e+04,2.34000e+02,5.59000e+03,1.56200e+01,1.02400e+00,?,7.28000e+00,2.00000e+00,3.27630e+02,2.37190e+02,2.61260e+02,2.42880e+02,3.44000e+01,2.45000e+00,2.60000e+01,6.00000e+00,151207,yes,no,?
5.11000e+00,-6.85200e-01,1.03290e+00,8.27800e-01,?,?,?,7.80000e+01,9.03800e+01,2.15310e+02,2.92700e+01,7.69511e+01,6.26892e+02,1.98584e+01,1.21560e-06,3.70300e-07,1.87700e-07,2.12500e-05,2.99000e-06,1.77000e-06,7.99700e-06,7.91703e-04,2.53400e-06,2.29700e-02,1.18400e-02,6.93000e-03,2.00310e+00,2.16700e-01,1.38500e-01,-2.00000e+00,8.49980e+00,0.00000e+00,1.43400e+00,4.24100e-01,3.57300e-01,1.65000e+01,-1.00000e-03,9.00000e-02,7.40000e-02,7.16570e+01,6.53855e+02,2.70390e+01,5.20000e-02,1.44000e-01,1.20000e-01,3.11060e-02,4.48036e-03,4.48036e-03,1.95000e+01,1.24200e+00,1.24200e+00,4.44600e+01,3.62500e+00,3.62500e+00,7.41000e+01,2.43800e+00,2.43800e+00,0.00000e+00,3.11000e+03,0.00000e+00,0.00000e+00,6.40000e+01,1.00000e-10,5.00000e+00,2.00000e+00,3.27610e+02,2.37190e+02,2.61350e+02,2.42660e+02,1.14000e+01,5.50000e-01,7.11000e+01,4.60000e-01,211117,no,yes,no
1.49700e+00,-1.67100e+00,9.66000e-02,9.76000e-02,?,?,?,1.80000e+01,1.19600e+02,5.35790e+02,3.86700e+01,1.05029e+02,?,0.00000e+00,9.04340e-06,4.91400e-07,7.56700e-07,1.19400e-04,1.37000e-05,1.20000e-05,8.93700e-05,1.29300e-05,1.09500e-05,2.86600e-01,2.08000e-02,1.91000e-02,2.01010e+00,1.09900e-01,1.03600e-01,2.03820e+00,1.35600e-01,1.26200e-01,2.12540e+00,7.53000e-02,7.24000e-02,8.54000e+01,3.16000e-01,4.50000e-02,4.20000e-02,3.11000e-01,5.80000e-02,5.20000e-02,3.73000e-01,2.90000e-02,2.60000e-02,5.77197e-02,3.55200e-03,3.55200e-03,1.60200e+01,7.74000e-01,7.74000e-01,3.00600e+01,2.03340e+01,2.03340e+01,2.61360e+02,1.18770e+01,1.18770e+01,2.17776e+05,7.05000e+02,4.48470e+04,1.33000e+01,1.21600e+01,1.28000e-08,4.89000e+00,2.00000e+00,3.27630e+02,2.37210e+02,2.61270e+02,2.43480e+02,5.38000e+01,4.07000e+00,2.09500e+02,3.90000e+00,263361,yes,yes,yes
